AL,AK,AZ,AR,CA,CO,CT,DC,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
-0.608718731930501,-0.6506469769973721,0.5506610719815208,-0.7531853305278989,-0.11550885452655286,0.827909803053587,0.6884162661761943,0.8798680921677399,-0.000836640632037255,0.5067309718060133,1.0,0.8704249025211847,0.843451667269798,-0.7147866875677231,0.9472900967261649,-0.12284981792014357,-0.78662104922136,0.833280796918201,-0.923487956389322,-0.7823756827837816,-0.22797758969145404,0.22828927190930678,0.7670007012290304,0.6010784559364462,-0.514654991277027,-0.8040883186365722,0.9390412595571069,0.38178586617756605,0.4751553121889902,0.8356928265941701,0.7826095361653921,-0.02906696297219755,0.8152771932826642,0.5973543597219106,0.8958148260915706,-0.42370559291739013,0.8071348370582186,0.8839595987028025,-0.32973000688802784,0.6740590935119243,-0.14039945382379124,0.4883133822298326,0.7946962569276949,0.681229329991776,0.8680080170167512,0.925418367696925,0.8509545392834664,-0.43918895314020245,0.09226996490158997,0.9077628911872618,0.7750190941310706
-0.6748105202634589,-0.7001812985714009,0.5937583190358662,-0.7577155990355261,-0.09993602034492827,0.7536043900384816,0.6065587470302074,0.9433172932634932,0.0258381085306361,0.4759278448384508,0.8704249025211847,1.0,0.8515206867633084,-0.6976473240261792,0.9342204425845587,-0.2798877429073548,-0.8018942041935283,0.8889916839193445,-0.8744852381853284,-0.760321949753184,-0.04009406258893177,0.19605601950189178,0.7591230599331372,0.7092754068826979,-0.49419360307011606,-0.8434398433561671,0.8779048777259348,0.22392378764313464,0.501978247209425,0.7713281176786552,0.8354101193906435,0.22990972707820465,0.9126616486085659,0.5277309725744923,0.8725534838309844,-0.28085333661570694,0.7675873107598713,0.9307189064863696,-0.39597753679232034,0.5975442031154997,-0.03815378421181984,0.44771447518723123,0.8788145662885258,0.734158414964286,0.9249694834438729,0.9623111692822843,0.9139558687931835,-0.25134277191330673,-0.08737839055457897,0.8667874072998564,0.6854114364355426
-0.7094317622749853,-0.8435652802729336,0.6774598348150226,-0.8142340734059373,-0.39356370182594747,0.8311811023937826,0.7664791130906952,0.8243939219557788,-0.003678849531493672,0.6964694283751293,0.843451667269798,0.8515206867633084,1.0,-0.755578932715234,0.9039369486056819,0.05752723134869924,-0.7762701878152756,0.7679944049913302,-0.891840997466123,-0.8576887253614712,-0.1529188931269639,0.5271347038997389,0.6749469607499843,0.5462502371638978,-0.7730009173473552,-0.6981078409053912,0.9273895143141451,0.6554751896784422,0.626084400112128,0.9031133676794085,0.6561802108424889,-0.1249029189654455,0.7222012587299902,0.8046616008328269,0.9545953401176086,-0.5305758015654157,0.9666667366505463,0.8781578060347095,-0.2726152720034718,0.8916695400820173,-0.4101092179587041,0.7970121552723843,0.7092600305181452,0.8432179696449477,0.8650569322869364,0.8898604988981864,0.9105929132676273,-0.5853130646146149,0.26983897018623937,0.8239902471157816,0.6602141756749919
0.4357326367942055,0.6670441635205824,-0.5064543904987286,0.9293143578173605,0.5691852889421438,-0.7673059047703327,-0.6490122183093957,-0.6756634543902186,0.30737399037629975,-0.38344209897173154,-0.7147866875677231,-0.6976473240261792,-0.755578932715234,1.0,-0.7909152258095856,0.1270941718123141,0.7710726353880818,-0.7695627339607507,0.8897413381895828,0.7387906091467464,0.5736829897126854,-0.4621138185101158,-0.6586267953654779,-0.5000009515392777,0.653900483617412,0.5636063034725582,-0.8348771716874398,-0.3736850634774134,-0.7157239198043324,-0.550201834529605,-0.7318921243616726,0.19013172202048853,-0.6912721525672503,-0.5731514633197257,-0.8605272895430892,0.472051475195421,-0.7645186027042823,-0.7352901618868345,0.5207240496455323,-0.684078154672299,0.1768490146938186,-0.504338397609238,-0.7351651718016816,-0.5339646620657964,-0.801698483851473,-0.7614800522961035,-0.6161779971680397,0.3562831784326491,-0.10808083025539837,-0.7874513973780655,-0.3501711661809678
-0.6511086280738174,-0.7221221325474249,0.6184729146784236,-0.8197152070374403,-0.24363413024506994,0.8734542115524936,0.7118080512389132,0.9371130880497329,-0.01538803891751108,0.5248346879781959,0.9472900967261649,0.9342204425845587,0.9039369486056819,-0.7909152258095856,1.0,-0.19033474066635625,-0.844797670226114,0.888628288382682,-0.9687722625515295,-0.8363881772406302,-0.20594081813333687,0.3239889035121088,0.7461950219559437,0.673136272189106,-0.6157647158677522,-0.8447287104935952,0.9595831236007052,0.3784355544161655,0.5774743470750369,0.8180503058330486,0.8308914850747962,0.02134961245986308,0.883008602384328,0.6044595601431851,0.9488869776838978,-0.39496421930560266,0.8626532172500901,0.9357290318178527,-0.4164088726640227,0.7235724182902005,-0.1628812837218799,0.545520535627567,0.8651604225512268,0.7479625133877845,0.9412293336695109,0.9741682289415131,0.9117690036383991,-0.41029352099028177,0.051879965629064634,0.9285911319701093,0.7450334620507947
-0.16581847835596253,-0.16877079960981825,-0.11240231799009194,0.14421601626913153,-0.32728875870951457,-0.12991709294362716,0.13344731127638343,-0.34865816839202285,-0.28651769355520956,0.5519037834017319,-0.12284981792014357,-0.2798877429073548,0.05752723134869924,0.1270941718123141,-0.19033474066635625,1.0,0.19923504082515234,-0.4237519766831435,0.1585655424681882,-0.18498775983028573,-0.10551773464216288,0.3646139074417242,-0.04296341926426613,-0.6114989958528598,-0.2592062450364897,0.512171355627078,-0.08292545765776664,0.5837624443476129,-0.027008511779892802,0.08079791353745229,-0.5564383725925505,-0.546792161029584,-0.45997182846302115,0.45943327906575465,-0.046478913049871756,-0.6226532975539044,0.1449088714088829,-0.2429025574293429,0.7207242092573213,0.32471810323866235,-0.6004002481385078,0.45125147294348444,-0.44067315343237645,0.17226049124357923,-0.2874599008193413,-0.2775020166725176,-0.07256926385102498,-0.5182920853100288,0.8738096759709743,-0.33654424422431867,-0.19831868510667056
0.626318103129564,0.4886505193827546,-0.3325082273104921,0.781788127333003,0.3554582978438246,-0.725465461975843,-0.7236587117215302,-0.8720755097899573,0.13741543270132306,-0.49578697923979137,-0.78662104922136,-0.8018942041935283,-0.7762701878152756,0.7710726353880818,-0.844797670226114,0.19923504082515234,1.0,-0.8723548963760243,0.8434113878753104,0.6929007216445767,0.056595571169812973,-0.22832369925881982,-0.6628693599675671,-0.7262315372650022,0.5442395560176664,0.8209013288748905,-0.8239309587113839,-0.2305142493848753,-0.7191208342177166,-0.6301408383187209,-0.735831022610819,-0.1511043662431972,-0.8386630245055946,-0.4851854946109067,-0.8329220282660708,0.39298808381694034,-0.7192648458688009,-0.9034095400367292,0.4053813944352101,-0.6049675264741986,-0.06463829309999355,-0.37676166734016625,-0.8966502287943245,-0.6779421246252229,-0.9235907769007776,-0.8588645325039008,-0.6785605059355634,0.21477028161822073,0.018947398029651785,-0.7871681539823198,-0.5474538508913015
-0.5485953224252382,-0.5050875627887118,0.3788444669307057,-0.8376291850798379,-0.14134658043039205,0.706139160263384,0.6357300081371626,0.9317024692966426,-0.007130654589937985,0.35053407061378455,0.833280796918201,0.8889916839193445,0.7679944049913302,-0.7695627339607507,0.888628288382682,-0.4237519766831435,-0.8723548963760243,1.0,-0.867016345248223,-0.6726590353955485,-0.10056355060506157,0.13161524492050847,0.7307307684896321,0.710016170841724,-0.4263829388346477,-0.8609772328786097,0.8529168883700913,0.09997898999435753,0.5652979994529113,0.6992560161758117,0.9250962755456881,0.22561209525320008,0.9152606044850001,0.40727380952867154,0.8580079377101212,-0.22941017305471426,0.6795348694265364,0.931777163985064,-0.5173094503383032,0.4919956614793465,0.14823836936493553,0.28342913139365006,0.9485748805750511,0.6619547187166603,0.94291463117303,0.9339546450016616,0.7532790956094355,-0.11416799790723381,-0.18806103306567895,0.8700256036098327,0.6093861303345615
0.5885226667255187,0.7351084642409773,-0.6074953627198426,0.8841761096062603,0.3677078930145503,-0.8860559437068409,-0.7213373873558635,-0.8756299075280364,0.11828549282310326,-0.4952780660203186,-0.923487956389322,-0.8744852381853284,-0.891840997466123,0.8897413381895828,-0.9687722625515295,0.1585655424681882,0.8434113878753104,-0.867016345248223,1.0,0.8339406293546593,0.38520578672223504,-0.42027875591639524,-0.7324528189933193,-0.6394147617464132,0.6673263678430618,0.7667739692884511,-0.9713701813537615,-0.4304633611908648,-0.6337899260068954,-0.774785781966128,-0.8265994995904026,0.10146627999101303,-0.842734808236806,-0.6319905737214053,-0.9651489699322409,0.45520044645638413,-0.8790391545615561,-0.8891789115762972,0.45407158334702374,-0.7656830209144558,0.21612336075477698,-0.5683177340074302,-0.8290681913658373,-0.717364599158025,-0.9249296299187938,-0.9376408695893632,-0.8406008381843596,0.4586607532046212,-0.11478906202758828,-0.9157773490039576,-0.6630436896225356
0.6711171065153215,0.813773011903999,-0.5807712236046089,0.8025521007569819,0.46918448733398394,-0.8216192170101102,-0.7432069957388688,-0.7048205520858342,0.2317402246531505,-0.6926211198549441,-0.7823756827837816,-0.760321949753184,-0.8576887253614712,0.7387906091467464,-0.8363881772406302,-0.18498775983028573,0.6929007216445767,-0.6726590353955485,0.8339406293546593,1.0,0.27555925047780866,-0.528806481953732,-0.670249938536763,-0.30980839276701816,0.7316054246378998,0.501682599465612,-0.8468901572768618,-0.5631522104770644,-0.5968224595725581,-0.7358671314518072,-0.5617273828479672,0.3394429175331029,-0.6113512417664102,-0.8108915640543924,-0.859961454009885,0.7269216556147853,-0.8816984622898131,-0.7819985145878438,0.1861020542340307,-0.8320219467106504,0.4151388981188647,-0.7327887623766002,-0.6303676959306705,-0.7642871539806295,-0.7637562597684959,-0.7759915659215075,-0.8290728769539809,0.5324295736126762,-0.388999028722663,-0.7020338812098711,-0.4482052962969314
-0.16731302093423667,0.2974012550641857,-0.18067167209895948,0.4130246503386257,0.46505155888170563,-0.33459537805120726,-0.10213357940030307,0.007211871279811898,0.3904917768614171,-0.03611177207735788,-0.22797758969145404,-0.04009406258893177,-0.1529188931269639,0.5736829897126854,-0.20594081813333687,-0.10551773464216288,0.056595571169812973,-0.10056355060506157,0.38520578672223504,0.27555925047780866,1.0,-0.40572349201747465,-0.2741547529003201,0.10491728995338005,0.3372729171923437,-0.10655113845893466,-0.3148172075585255,-0.28716928968395794,-0.24779793510745415,-0.11239218469651814,-0.24564507149169362,0.6016671630309591,-0.06877321711109022,-0.29251175980403243,-0.29645231372614245,0.38346819009829014,-0.279960036357457,-0.01219418357887078,0.20769022754639965,-0.3195283811934555,0.317751982921734,-0.22284428230190534,-0.04002157803789992,0.00624874672592073,-0.12408839767628324,-0.12292888554132542,-0.03434572227917337,0.38845519592856126,-0.3022814437792568,-0.2677063132263512,0.020573005378666964
-0.15603905819743158,-0.699568730286962,0.512775100585383,-0.42571357624075346,-0.7978076408497982,0.5393982388995092,0.29614705703121863,0.17277035097809715,-0.04550015924296843,0.5067737175426539,0.22828927190930678,0.19605601950189178,0.5271347038997389,-0.4621138185101158,0.3239889035121088,0.3646139074417242,-0.22832369925881982,0.13161524492050847,-0.42027875591639524,-0.528806481953732,-0.40572349201747465,1.0,0.16912935503520526,-0.029399113581713,-0.9101990001701317,0.013986410761411681,0.41423608492803765,0.7627990865729943,0.49734535114084655,0.4413801498189437,0.1680484914570668,-0.6927255839277942,0.12270625574447772,0.692240935872259,0.46775668858473907,-0.5753004201218724,0.6764771924009831,0.16776801548810166,0.010692676081822353,0.7924339036837913,-0.8422310563899453,0.7917501084531288,0.0033130880295186983,0.588783555078738,0.27188837290240053,0.24874553851024106,0.38645242879344716,-0.7579442025904652,0.6140159368202545,0.20105318256666754,0.08735599676005809
-0.5164901587728193,-0.47660808266657995,0.2992208299612648,-0.638020346988249,-0.07701717778789319,0.5326460008096867,0.3847868630725584,0.7595496828986719,-0.18229595425771458,0.588466094517723,0.7670007012290304,0.7591230599331372,0.6749469607499843,-0.6586267953654779,0.7461950219559437,-0.04296341926426613,-0.6628693599675671,0.7307307684896321,-0.7324528189933193,-0.670249938536763,-0.2741547529003201,0.16912935503520526,1.0,0.3585731913863564,-0.4325735488481021,-0.6053462227396901,0.7561913243551474,0.1696876370178258,0.4435443002054794,0.7117022954169607,0.695477532868097,-0.020257301874558285,0.7827460371597433,0.6424407403132107,0.7068136235904028,-0.5317101666001284,0.6264454085844647,0.7166642510396889,-0.08451711636637581,0.4830838766801633,-0.13007647529862862,0.35262669734627355,0.7045342079003147,0.6684344355964336,0.7603301485951689,0.7756380826823671,0.6779715140913694,-0.33902953468138625,0.16179670800732585,0.682044760936611,0.6433532044234019
-0.3414986530967273,-0.33765987705717915,0.4557046700970816,-0.48708665294898906,0.015214086766430303,0.593971015035853,0.47074618596654155,0.7406240370121724,0.21981546944965158,0.030975041146303922,0.6010784559364462,0.7092754068826979,0.5462502371638978,-0.5000009515392777,0.673136272189106,-0.6114989958528598,-0.7262315372650022,0.710016170841724,-0.6394147617464132,-0.30980839276701816,0.10491728995338005,-0.029399113581713,0.3585731913863564,1.0,-0.23895238763316862,-0.8344025800815996,0.6040783948187104,-0.02545964730093337,0.48778741094087996,0.3971327995092568,0.680558138380669,0.4862383534059596,0.7617048685439033,0.04204580755987681,0.5795384881055,0.19106009365234822,0.4436632322802671,0.7385351994654381,-0.6826014203640619,0.30732436543358627,0.26351407749694067,0.09795693657282294,0.7828069465076,0.3496637547417326,0.7566259171345558,0.7249296876414156,0.543981777900116,0.03262932170525321,-0.48300796871738866,0.7403010096543295,0.5366471190600667
0.4020959278308654,0.8137851800523218,-0.5877377095421472,0.6223681364858638,0.7817987982780592,-0.7493447182140447,-0.5377122668507103,-0.48204148058930707,0.041814929876462376,-0.6767572786954524,-0.514654991277027,-0.49419360307011606,-0.7730009173473552,0.653900483617412,-0.6157647158677522,-0.2592062450364897,0.5442395560176664,-0.4263829388346477,0.6673263678430618,0.7316054246378998,0.3372729171923437,-0.9101990001701317,-0.4325735488481021,-0.23895238763316862,1.0,0.3145097545225994,-0.6701331745324717,-0.7799016432410008,-0.6535153032839774,-0.6603029403158679,-0.39565209577226007,0.5328599725200035,-0.41251312502142046,-0.8191144524650881,-0.718528659248571,0.6397481108705478,-0.8746779617186178,-0.49425713123374976,0.12858023588331988,-0.9267752300151614,0.7482012402062427,-0.8680366437944961,-0.3245009565211945,-0.7718241501764588,-0.5784989182385317,-0.5510574827464562,-0.6364899020200344,0.7717622802343864,-0.5446066048170138,-0.49208077527205024,-0.33921731990673515
0.5151676299175542,0.41345086437265943,-0.45333119759575197,0.601608995838325,-0.05388206963692496,-0.6896161082108399,-0.5121549175349284,-0.9252384500654822,-0.18658288884764068,-0.2400103020404129,-0.8040883186365722,-0.8434398433561671,-0.6981078409053912,0.5636063034725582,-0.8447287104935952,0.512171355627078,0.8209013288748905,-0.8609772328786097,0.7667739692884511,0.501682599465612,-0.10655113845893466,0.013986410761411681,-0.6053462227396901,-0.8344025800815996,0.3145097545225994,1.0,-0.7695015936857236,-0.05351625933834768,-0.4532212977405091,-0.6662335515657042,-0.8267048700504056,-0.3921461032076827,-0.899548018470404,-0.27805209688028293,-0.7272619831498256,0.028156863308812514,-0.5885181785434281,-0.8656774445696506,0.5151535799672475,-0.40900240208879013,-0.19352166044434901,-0.21735715967678335,-0.8810537769494066,-0.520521847240666,-0.8585792590458656,-0.8838826648024956,-0.740613038732862,0.09312727315840237,0.36059130831833647,-0.8682703962819003,-0.7806665077981036
-0.6212507479242372,-0.7591427152283925,0.614011335788625,-0.8643249052156404,-0.3220624033789261,0.8813477410427065,0.7441917015670071,0.8754815742770353,-0.07245449831975699,0.5787475721353865,0.9390412595571069,0.8779048777259348,0.9273895143141451,-0.8348771716874398,0.9595831236007052,-0.08292545765776664,-0.8239309587113839,0.8529168883700913,-0.9713701813537615,-0.8468901572768618,-0.3148172075585255,0.41423608492803765,0.7561913243551474,0.6040783948187104,-0.6701331745324717,-0.7695015936857236,1.0,0.4941768631987218,0.6465497061952827,0.8498543262433691,0.7899227539724398,-0.11503663311514584,0.8175347706620997,0.698538553298752,0.9670087921701402,-0.4993150829465536,0.9057680910582895,0.9020395249497388,-0.35856496646862307,0.7974869571198729,-0.25433219115487793,0.6248292079331352,0.8019060167495639,0.7483024448623632,0.9090918087047671,0.9407725107191174,0.8735851222506883,-0.5547541604028127,0.15394597326748552,0.9302404129994691,0.7038198630426157
-0.369100290251857,-0.7179042518276816,0.4951832814197217,-0.3802027765900854,-0.6057046891943961,0.5368476832849532,0.5763724096288484,0.1672307237066559,-0.027230463309887026,0.6453835524881522,0.38178586617756605,0.22392378764313464,0.6554751896784422,-0.3736850634774134,0.3784355544161655,0.5837624443476129,-0.2305142493848753,0.09997898999435753,-0.4304633611908648,-0.5631522104770644,-0.28716928968395794,0.7627990865729943,0.1696876370178258,-0.02545964730093337,-0.7799016432410008,-0.05351625933834768,0.4941768631987218,1.0,0.3727161706003862,0.6117288620379666,0.006783774336007185,-0.6270855825276096,0.01634884121211819,0.787519186621197,0.5475448443413435,-0.6063562649164402,0.7557000581686812,0.2873168917466586,0.12933867219026338,0.8750702560223701,-0.8158605028261445,0.8945203115200739,-0.011505262194692247,0.5495178537711521,0.26382250061032314,0.29494962170085887,0.44919833958868494,-0.8470726017513436,0.722763173541743,0.3166148106583029,0.23802239700714056
