AL,AK,AZ,AR,CA,CO,CT,DC,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
33.46428,31.87455,40.76878,33.4838,54.00965,42.643229999999996,46.99575,,47.057990000000004,45.436890000000005,41.29665,52.64977,28.083170000000003,49.28692,37.06942,39.25956,36.049859999999995,30.5486,35.2302,42.31896,61.04614,51.98263,44.54295,44.53618,42.14412,39.39209,33.16661,30.93024,43.71905,44.262209999999996,47.895959999999995,41.9853,50.63395,44.14202,29.886999999999997,43.23507,30.734740000000002,46.346470000000004,46.76317,47.44601,38.26895,30.47547,34.83701,38.19039,25.9552,43.9039,44.50736,43.799,29.488259999999997,44.17228,20.27373
33.45998,31.8729,40.09969,33.49131,54.01041,42.64392,46.99698,,47.0553,45.43926,40.78067,52.642680000000006,28.08025,49.29094,37.071490000000004,39.26097,36.0542,30.54577,35.2296,42.32188,61.04176999999999,51.98285,44.54294,44.54083,42.14468,39.394490000000005,30.900479999999998,30.940590000000004,43.49098,44.85739,47.89778,41.98648,50.630179999999996,43.64525,29.884520000000002,43.83665,30.732129999999998,45.48209,46.76274,47.45375,38.26794,30.469070000000002,34.83362,37.23584,25.495720000000002,43.90574,43.99105,43.80357,29.48648,44.17329,20.27263
33.31149,31.73769,39.96306,33.35903,53.86314,42.5021,46.84816,,46.90638,44.98064,40.64376,52.48838000000001,27.95215,49.14911,36.932190000000006,39.12352,35.920629999999996,30.407740000000004,35.09688,42.18055,60.897090000000006,51.84174,43.783609999999996,44.39195,41.997479999999996,38.3777,30.76185,30.80677,42.54421,44.48103,47.74658,40.66084,50.484359999999995,43.50886,29.75412,43.45343,30.59755,45.32902,46.353229999999996,47.30952,38.12981,30.32987,34.68797,37.10045,25.19454,43.75945,43.85297,43.657990000000005,29.35584,44.033359999999995,20.47008
33.43875,31.86358,40.09768,33.48775,53.99991,42.63707,46.98642,,47.0441,45.11755,40.778890000000004,52.63208,28.073009999999996,49.28662,37.076,38.78989,36.0521,30.531190000000002,35.22715,42.31644,61.029990000000005,51.9789,43.91984,44.52913,42.13364,38.50992,32.13778,30.9338,42.68014,44.61736,47.88301,40.79591,50.62256,43.644859999999994,29.87913,42.26655,30.72245,45.46567,45.87321,47.44836,38.262370000000004,30.459490000000002,34.81651,37.232690000000005,25.309910000000002,43.896679999999996,43.98847,43.794909999999994,29.478170000000002,44.16908,20.57785
33.423590000000004,31.84965,40.08377,33.4741,53.9863,42.62115,46.97103,,47.03015,44.64329,40.7643,52.62497,26.68767,49.27228,37.06428,38.77568,36.03942,30.490990000000004,35.21476,41.152770000000004,61.01497,51.965379999999996,43.905559999999994,44.5134,42.11845,38.49722,32.12658,30.92046,42.66617,43.84113,47.865629999999996,40.7836,50.60638,43.63073,29.86942,42.25186,30.7111,45.44678,45.88407,47.43414,38.24862,30.45308,34.80095,37.218759999999996,26.41024,43.881440000000005,43.97468,43.78052,29.46623,44.2424,20.568070000000002
33.436859999999996,31.862470000000002,40.09754,33.48706,54.001709999999996,42.63579,46.98509,,47.04437,44.65716,40.778059999999996,52.63998,26.699840000000002,49.28614,37.07772,38.78952,36.0527,30.50463,35.22793,41.16655,61.02856,51.98186,43.91924,44.52765,42.13242,38.51189,32.13995,30.93331,42.680009999999996,43.85484,47.87982,40.797309999999996,50.620509999999996,43.64455,29.8822,42.26515,30.72392,45.461240000000004,45.89833,47.44806,38.26229,30.466620000000002,34.81425,37.23198,26.4223,43.89535,43.98845,43.79433,29.478790000000004,44.257979999999996,20.57912
33.43267,31.858240000000002,40.09363,33.48294,54.00115,42.63263,46.98038,,47.03972,44.6524,40.77325,52.63641,26.695959999999996,49.28164,37.07305,38.78565,36.04844,30.4996,35.22318,41.16212,61.023669999999996,51.985209999999995,43.91434,44.523179999999996,42.128009999999996,38.51167,32.13613,30.929779999999997,42.67514,43.849920000000004,47.87583,40.79266,50.61561,43.639340000000004,29.87831,41.8584,30.71984,45.45663,45.57565,47.44397,38.25764,30.463409999999996,34.80988,37.226820000000004,26.418090000000003,43.89113,43.98426,43.78998,29.47441,44.51231,20.57581
33.412659999999995,30.84883,40.087070000000004,33.47412,53.9905,42.62215,46.96855,,47.02473,44.64568,40.76641,52.61721,26.68352,49.27185,37.06081,38.54095,36.038109999999996,30.482770000000002,35.214,41.151709999999994,61.0112,51.97637,43.9039,44.508340000000004,42.11318,38.50418,32.11939,30.91885,42.668459999999996,43.84126,47.86023,40.78289,50.60455,43.448409999999996,29.86678,41.433170000000004,30.706429999999997,45.43893,45.23721,47.434309999999996,38.24757,30.446070000000002,34.792559999999995,37.21846,26.41013,43.87867,43.86105,43.779379999999996,29.46333,44.501459999999994,20.565360000000002
33.432990000000004,30.864520000000002,40.098929999999996,33.486540000000005,54.00439,42.63615,46.984970000000004,,47.04153,44.67402,40.7784,52.63666,26.6979,49.11911,36.964729999999996,38.5528,36.051559999999995,30.4997,35.22612,41.16556,61.0271,51.9889,43.9178,44.525240000000004,42.12989,38.51603,32.137029999999996,30.93297,42.68032,43.744890000000005,47.87812,40.796690000000005,50.61821,43.4604,29.88045,41.44536,30.72164,45.45797,45.24845,47.4483,38.26143,30.46363,34.8111,37.23126,26.422209999999996,43.89431,43.87325,43.79352,29.47744,44.84597,20.57749
33.43877,30.870140000000003,39.45407,33.50181,54.01043000000001,42.80198,46.99284,,47.047509999999996,44.97526,40.7888,52.64456,26.703409999999998,49.1309,36.971990000000005,38.56194,36.05782,30.506259999999997,35.23124,41.17488,61.03354,51.9991,43.92354,44.539590000000004,42.13624,38.5267,32.143390000000004,30.9527,42.60859,43.752829999999996,47.88878,40.80356,50.63026,43.468059999999994,29.88608,41.05724,30.727059999999998,44.178540000000005,45.25507,43.55988,38.26997,30.47076,34.816559999999996,37.240809999999996,26.430559999999996,43.90268,43.88013,43.80434,29.48323,43.3616,20.58244
33.43398,30.86549,39.44914,33.4978,54.007940000000005,42.797270000000005,46.98737,,47.0422,44.97014,40.7845,52.6343,26.6987,49.12701,36.969120000000004,38.55744,36.055440000000004,30.4784,35.22681,41.171490000000006,61.02805,51.63964,43.80935,44.5368,42.1308,38.52212,32.13678,30.947979999999998,42.6035,43.74966,47.885,40.79902,50.6254,43.13763,29.88042,41.049820000000004,30.722170000000002,44.17407,44.69018,43.555009999999996,38.2647,30.4615,34.81219,37.23535,26.42578,43.89825,43.87417,44.21716,29.477729999999998,43.35767,20.577360000000002
33.36575,31.2553,39.4517,33.491,53.99845,41.84565,46.96262,,47.01019,44.549409999999995,40.788059999999994,52.58948,26.6714,47.71475,36.94661,38.55619,36.049040000000005,30.42545,35.22472,41.16105,60.991409999999995,51.62147,43.79661,44.503479999999996,42.09462,38.52143,32.09237,30.927979999999998,42.37238,43.54139,47.84315,39.21069,50.604690000000005,42.69919,29.864,40.5008,30.69319,44.14093,44.40424,43.53816,38.24627,30.42104,33.43736,37.22426,26.4119,43.87296,43.45759,44.20203,29.45328,43.358999999999995,20.559070000000002
33.405429999999996,31.29362,39.49184,33.52922,54.03977,41.88597,47.00367,,47.05237,44.590340000000005,40.82829,52.634159999999994,26.70788,47.75593,36.98681,38.59602,36.08854,30.4636,35.26409,41.201370000000004,61.031890000000004,51.66268,43.83762,44.54502,42.136340000000004,38.56108,32.13239,30.96527,42.41297,43.58226,47.884640000000005,39.25115,50.646209999999996,42.73983,29.90215,40.54105,30.7315,44.02581,44.445040000000006,43.57865,38.286390000000004,30.461370000000002,33.47683,36.56158,26.447490000000002,43.913759999999996,43.49822,44.24268,29.490640000000003,43.39975,20.59204
33.398,31.28602,38.845459999999996,33.52113,54.03111,41.87738,46.99537,,47.04403,44.58149,40.81968,52.626999999999995,26.70086,47.74726,36.978629999999995,38.587590000000006,36.08039,30.4403,35.44623,41.192840000000004,60.213280000000005,51.65432,43.828959999999995,44.53667,42.128170000000004,38.55268,32.125370000000004,30.95784,42.40383,43.57354,47.87631,39.24268,50.63736,42.6333,29.89473,40.53239,30.723959999999998,44.017520000000005,44.43618,43.57045,38.2779,30.454909999999998,33.46949,36.55328,26.44006,43.905409999999996,43.53603,44.23395,29.483009999999997,43.391009999999994,20.585720000000002
33.35952,31.24956,38.80683,33.484790000000004,53.99122,41.7547,46.955529999999996,,47.004059999999996,44.18815,40.78137,52.58859,26.666559999999997,47.70775,36.940090000000005,38.54929,36.04238,30.40339,35.40894,41.15335,60.173359999999995,51.61272,43.79023,44.496359999999996,42.08947,38.51448,32.089,30.92278,41.37818,43.91912,48.057590000000005,40.56077,50.59686,42.59418,29.85963,40.4935,30.68785,43.97719,44.39674,43.53223,38.23927,30.420240000000003,33.43119,36.51625,26.40604,43.86637,43.49684,44.19495,29.44752,43.35246,20.55551
33.427040000000005,31.315520000000003,38.8787,33.55254,52.52462,40.59174,47.02718,,43.94228,44.050740000000005,40.85184,52.6558,26.728759999999998,47.78091,37.00969,38.61934,36.11765,30.4687,35.478159999999995,41.22855,60.24626,51.68475,43.92798,44.57262,42.16052,38.58648,32.15363,30.987370000000002,41.45196,43.99135,48.1291,40.64076,50.66935,42.57363,29.923609999999996,40.56541,30.753220000000002,44.049620000000004,44.62719,43.60297,38.31349,30.480909999999998,33.49828,36.589729999999996,26.4766,43.93812,43.34148,44.26892,29.51547,43.42452,20.61037
33.34576,31.246209999999998,38.81635,33.488640000000004,52.451809999999995,40.528659999999995,46.94883,,43.85521,43.9829,40.78436,52.56576,26.66198,47.709920000000004,36.936609999999995,38.55129,36.049459999999996,30.38878,35.41238,41.162890000000004,60.168690000000005,51.610690000000005,43.458709999999996,44.50657,42.08318,38.30663,32.07527,30.91971,41.3834,44.13277,48.04763,40.56858,50.60155,42.51036,29.85513,40.49859,30.68243,43.97006,44.56258,43.528659999999995,38.24824,30.39964,33.41653,36.522529999999996,26.41811,43.86233,43.27271,43.6329,29.448109999999996,43.35693,20.550420000000003
33.34017,31.240370000000002,38.80904,33.481590000000004,52.44477,40.5206,46.9375,,43.84986,43.975120000000004,40.77615,52.5649,26.65669,47.70215,36.93059,38.54333,36.042840000000005,30.352420000000002,35.4056,41.15419,60.161809999999996,51.602759999999996,43.45041,44.49989,42.07694,38.29919,32.07147,33.44562,41.37592,44.12458,48.03938,40.56211,50.59373,42.50241,29.8506,40.49062,30.677229999999998,43.96308,44.55449,43.51808,38.20406,30.398870000000002,33.41135,36.5136,26.412,43.8516,43.264520000000005,43.62623,29.442079999999997,43.34895,20.54638
33.392920000000004,31.26525,38.813179999999996,33.49194,52.46139,40.51318,46.96779,,43.90747,43.98129,40.78631,52.63539,26.684479999999997,47.718379999999996,36.96291,38.55656,36.05832,30.39323,35.41527,41.167609999999996,60.19494,51.62251,43.46903,44.53092,42.109609999999996,38.30656,32.120740000000005,33.51126,41.384170000000005,43.80935,48.082370000000004,39.91107,50.61294,42.5089,29.87844,40.4991,30.70875,43.9981,44.56937,43.54209,38.22152,30.46248,33.46472,36.52366,26.425079999999998,43.8754,43.271640000000005,43.64612,29.464470000000002,43.35767,20.57152
